Plan,Cloud,Compute type,Instance,vCPU,Memory (GB),DBU/hour,Rate/hour,Instance_df_1,instanceFamily,instanceFamilyName,location,locationName,locationType,locationContinent,currentGeneration,supportedUsageClasses,processorArchitectures,processorClockSpeedInGhz,processorManufacturer,processor,processorFeatures,vCpus,vCpuCores,memorySizeInMiB,storage,onDemandLinuxHr,onDemandLinuxMonth,spotLinuxHr,spotLinuxMonth,spotWindowsHr,spotWindowsMonth
Enterprise,AWS,DLT Advanced Compute,r5dn.4xlarge,16,128,4.18,1.5048,r5dn.4xlarge,r5dn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),,16,8,131072,2 x 300 NVMe SSD,1.336,975.28,0.6018,439.31,0.8696,634.81
Enterprise,AWS,DLT Advanced Compute,r5dn.8xlarge,32,256,8.35,3.006,r5dn.8xlarge,r5dn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),,32,16,262144,2 x 600 NVMe SSD,2.672,1950.56,0.9454,690.14,1.8263,1333.2
Enterprise,AWS,DLT Advanced Compute,r5dn.12xlarge,48,384,12.53,4.5108,r5dn.12xlarge,r5dn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),,48,24,393216,2 x 900 GB NVMe SSD,4.008,2925.84,1.4571,1063.68,2.6987,1970.05
Enterprise,AWS,DLT Advanced Compute,r5dn.16xlarge,64,512,16.7,6.012,r5dn.16xlarge,r5dn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),,64,32,524288,4 x 600 NVMe SSD,5.344,3901.12,1.7743,1295.24,3.6171,2640.48
Enterprise,AWS,DLT Advanced Compute,r5dn.24xlarge,96,768,25.06,9.0216,r5dn.24xlarge,r5dn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),,96,48,786432,4 x 900 NVMe SSD,8.016,5851.68,2.4632,1798.14,5.5478,4049.89
Enterprise,AWS,DLT Advanced Compute,r5n.large,2,16,0.45,0.162,r5n.large,r5n,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,2,1,16384,EBS only,0.149,108.77,0.0539,39.35,0.1184,86.43
Enterprise,AWS,DLT Advanced Compute,r5n.xlarge,4,32,0.9,0.324,r5n.xlarge,r5n,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,32768,EBS only,0.298,217.54,0.1233,90.01,0.2386,174.18
Enterprise,AWS,DLT Advanced Compute,r5n.2xlarge,8,64,1.8,0.648,r5n.2xlarge,r5n,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,65536,EBS only,0.596,435.08,0.3186,232.58,0.4777,348.72
Enterprise,AWS,DLT Advanced Compute,r5n.4xlarge,16,128,3.6,1.296,r5n.4xlarge,r5n,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,131072,EBS only,1.192,870.16,0.5792,422.82,0.9549,697.08
Enterprise,AWS,DLT Advanced Compute,r5n.8xlarge,32,256,7.2,2.592,r5n.8xlarge,r5n,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,32,16,262144,EBS only,2.384,1740.32,0.7596,554.51,1.7104,1248.59
Enterprise,AWS,DLT Advanced Compute,r5n.12xlarge,48,384,10.8,3.888,r5n.12xlarge,r5n,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,48,24,393216,EBS only,3.576,2610.48,1.3053,952.87,2.8274,2064
Enterprise,AWS,DLT Advanced Compute,r5n.16xlarge,64,512,14.4,5.184,r5n.16xlarge,r5n,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,64,32,524288,EBS only,4.768,3480.64,1.2259,894.91,3.7452,2734
Enterprise,AWS,DLT Advanced Compute,r5n.24xlarge,96,768,21.6,7.776,r5n.24xlarge,r5n,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.1,Intel,Intel Xeon Platinum 8259 (Cascade Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,96,48,786432,EBS only,7.152,5220.96,2.1075,1538.47,5.6854,4150.34
Enterprise,AWS,DLT Advanced Compute,r6i.large,2,16,0.51,0.1836,r6i.large,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,2,1,16384,EBS only,0.126,91.98,0.0445,32.48,0.1143,83.44
Enterprise,AWS,DLT Advanced Compute,r6i.xlarge,4,32,1.02,0.3672,r6i.xlarge,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,32768,EBS only,0.252,183.96,0.1021,74.53,0.2308,168.48
Enterprise,AWS,DLT Advanced Compute,r6i.2xlarge,8,64,2.04,0.7344,r6i.2xlarge,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,65536,EBS only,0.504,367.92,0.1813,132.35,0.4575,333.98
Enterprise,AWS,DLT Advanced Compute,r6i.4xlarge,16,128,4.08,1.4688,r6i.4xlarge,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,131072,EBS only,1.008,735.84,0.407,297.11,0.9073,662.33
Enterprise,AWS,DLT Advanced Compute,r6i.8xlarge,32,256,8.16,2.9376,r6i.8xlarge,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,32,16,262144,EBS only,2.016,1471.68,0.6631,484.06,1.6736,1221.73
Enterprise,AWS,DLT Advanced Compute,r6i.12xlarge,48,384,12.24,4.4064,r6i.12xlarge,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,48,24,393216,EBS only,3.024,2207.52,1.0244,747.81,2.7799,2029.33
Enterprise,AWS,DLT Advanced Compute,r6i.16xlarge,64,512,16.32,5.8752,r6i.16xlarge,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,64,32,524288,EBS only,4.032,2943.36,1.1768,859.06,3.3472,2443.46
Enterprise,AWS,DLT Advanced Compute,r6i.24xlarge,96,768,24.48,8.8128,r6i.24xlarge,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,96,48,786432,EBS only,6.048,4415.04,1.9156,1398.39,5.0208,3665.18
Enterprise,AWS,DLT Advanced Compute,r6i.32xlarge,128,1024,32.64,11.7504,r6i.32xlarge,r6i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,128,64,1048576,EBS only,8.064,5886.72,2.3695,1729.73,6.6944,4886.91
Enterprise,AWS,DLT Advanced Compute,r6id.large,2,16,0.51,0.1836,r6id.large,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,2,1,16384,1 x 118 NVMe SSD,0.1512,110.38,0.0532,38.84,0.1191,86.94
Enterprise,AWS,DLT Advanced Compute,r6id.xlarge,4,32,1.02,0.3672,r6id.xlarge,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,32768,1 x 237 NVMe SSD,0.3024,220.75,0.1371,100.08,0.238,173.74
Enterprise,AWS,DLT Advanced Compute,r6id.2xlarge,8,64,2.04,0.7344,r6id.2xlarge,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,65536,1 x 474 NVMe SSD,0.6048,441.5,0.2373,173.23,0.4598,335.65
Enterprise,AWS,DLT Advanced Compute,r6id.4xlarge,16,128,4.08,1.4688,r6id.4xlarge,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,131072,1 x 950 NVMe SSD,1.2096,883.01,0.5854,427.34,0.9489,692.7
Enterprise,AWS,DLT Advanced Compute,r6id.8xlarge,32,256,8.16,2.9376,r6id.8xlarge,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,32,16,262144,1 x 1900 NVMe SSD,2.4192,1766.02,0.9106,664.74,1.7139,1251.15
Enterprise,AWS,DLT Advanced Compute,r6id.12xlarge,48,384,12.24,4.4064,r6id.12xlarge,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,48,24,393216,2 x 1425 NVMe SSD,3.6288,2649.02,1.543,1126.39,2.8712,2095.98
Enterprise,AWS,DLT Advanced Compute,r6id.16xlarge,64,512,16.32,5.8752,r6id.16xlarge,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,64,32,524288,2 x 1900 NVMe SSD,4.8384,3532.03,1.6097,1175.08,3.552,2592.96
Enterprise,AWS,DLT Advanced Compute,r6id.24xlarge,96,768,24.48,8.8128,r6id.24xlarge,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,96,48,786432,4 x 1425 NVMe SSD,7.2576,5298.05,2.7652,2018.6,5.7676,4210.35
Enterprise,AWS,DLT Advanced Compute,r6id.32xlarge,128,1024,32.64,11.7504,r6id.32xlarge,r6id,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,128,64,1048576,4 x 1900 NVMe SSD,9.6768,7064.06,3.3606,2453.24,7.6024,5549.75
Enterprise,AWS,DLT Advanced Compute,r6idn.large,2,16,0.51,0.1836,r6idn.large,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,2,1,16384,1 x 118 NVMe SSD,0.1954,142.63,0.0702,51.25,0.1263,92.2
Enterprise,AWS,DLT Advanced Compute,r6idn.xlarge,4,32,1.02,0.3672,r6idn.xlarge,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,32768,1 x 237 NVMe SSD,0.3908,285.27,0.1815,132.5,0.2526,184.4
Enterprise,AWS,DLT Advanced Compute,r6idn.2xlarge,8,64,2.04,0.7344,r6idn.2xlarge,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,65536,1 x 474 NVMe SSD,0.7816,570.54,0.4123,300.98,0.4987,364.05
Enterprise,AWS,DLT Advanced Compute,r6idn.4xlarge,16,128,4.08,1.4688,r6idn.4xlarge,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,131072,1 x 950 NVMe SSD,1.5631,1141.08,0.6518,475.81,1.0215,745.7
Enterprise,AWS,DLT Advanced Compute,r6idn.8xlarge,32,256,8.16,2.9376,r6idn.8xlarge,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,32,16,262144,1 x 1900 NVMe SSD,3.1262,2282.16,1.1483,838.26,2.0112,1468.18
Enterprise,AWS,DLT Advanced Compute,r6idn.12xlarge,48,384,12.24,4.4064,r6idn.12xlarge,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,48,24,393216,2 x 1425 NVMe SSD,4.6894,3423.23,1.8426,1345.1,3.0388,2218.32
Enterprise,AWS,DLT Advanced Compute,r6idn.16xlarge,64,512,16.32,5.8752,r6idn.16xlarge,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,64,32,524288,2 x 1900 NVMe SSD,6.2525,4564.31,1.8967,1384.59,4.053,2958.69
Enterprise,AWS,DLT Advanced Compute,r6idn.24xlarge,96,768,24.48,8.8128,r6idn.24xlarge,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,96,48,786432,4 x 1425 NVMe SSD,9.3787,6846.47,2.9765,2172.85,5.3539,3908.35
Enterprise,AWS,DLT Advanced Compute,r6idn.32xlarge,128,1024,32.64,11.7504,r6idn.32xlarge,r6idn,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,128,64,1048576,4 x 1900 NVMe SSD,12.505,9128.62,4.2104,3073.59,8.1233,5930.01
Enterprise,AWS,DLT Advanced Compute,r6in.large,2,16,0.51,0.1836,r6in.large,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,2,1,16384,EBS only,0.1743,127.26,0.0459,33.51,0.1228,89.64
Enterprise,AWS,DLT Advanced Compute,r6in.xlarge,4,32,1.02,0.3672,r6in.xlarge,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,4,2,32768,EBS only,0.3487,254.52,0.1374,100.3,0.2477,180.82
Enterprise,AWS,DLT Advanced Compute,r6in.2xlarge,8,64,2.04,0.7344,r6in.2xlarge,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,8,4,65536,EBS only,0.6973,509.04,0.31,226.3,0.4936,360.33
Enterprise,AWS,DLT Advanced Compute,r6in.4xlarge,16,128,4.08,1.4688,r6in.4xlarge,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,16,8,131072,EBS only,1.3946,1018.09,0.6082,443.99,0.9724,709.85
Enterprise,AWS,DLT Advanced Compute,r6in.8xlarge,32,256,8.16,2.9376,r6in.8xlarge,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,32,16,262144,EBS only,2.7893,2036.17,0.8815,643.5,1.9172,1399.56
Enterprise,AWS,DLT Advanced Compute,r6in.12xlarge,48,384,12.24,4.4064,r6in.12xlarge,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,48,24,393216,EBS only,4.1839,3054.26,1.4262,1041.13,2.963,2162.99
Enterprise,AWS,DLT Advanced Compute,r6in.16xlarge,64,512,16.32,5.8752,r6in.16xlarge,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,64,32,524288,EBS only,5.5786,4072.35,1.6327,1191.87,3.9208,2862.18
Enterprise,AWS,DLT Advanced Compute,r6in.24xlarge,96,768,24.48,8.8128,r6in.24xlarge,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,96,48,786432,EBS only,8.3678,6108.52,2.3887,1743.75,5.9111,4315.1
Enterprise,AWS,DLT Advanced Compute,r6in.32xlarge,128,1024,32.64,11.7504,r6in.32xlarge,r6in,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.5,Intel,Intel Xeon 8375C (Ice Lake),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,128,64,1048576,EBS only,11.1571,8144.7,3.4836,2543.03,7.0037,5112.7
Enterprise,AWS,DLT Advanced Compute,r7a.xlarge,4,32,1.21,0.436,r7a.xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,4,4,32768,EBS only,0.3043,222.14,0.1068,77.96,0.24,175.2
Enterprise,AWS,DLT Advanced Compute,r7a.2xlarge,8,64,2.42,0.871,r7a.2xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,8,8,65536,EBS only,0.6086,444.28,0.2115,154.39,0.4773,348.43
Enterprise,AWS,DLT Advanced Compute,r7a.4xlarge,16,128,4.84,1.742,r7a.4xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,16,16,131072,EBS only,1.2172,888.56,0.4498,328.35,0.9553,697.37
Enterprise,AWS,DLT Advanced Compute,r7a.8xlarge,32,256,9.68,3.485,r7a.8xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,32,32,262144,EBS only,2.4344,1777.11,0.6214,453.62,1.9265,1406.35
Enterprise,AWS,DLT Advanced Compute,r7a.12xlarge,48,384,14.52,5.227,r7a.12xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,48,48,393216,EBS only,3.6516,2665.67,1.1506,839.94,2.5732,1878.44
Enterprise,AWS,DLT Advanced Compute,r7a.16xlarge,64,512,19.36,6.97,r7a.16xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,64,64,524288,EBS only,4.8688,3554.22,1.45,1058.5,3.4309,2504.56
Enterprise,AWS,DLT Advanced Compute,r7a.24xlarge,96,768,29.04,10.454,r7a.24xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,96,96,786432,EBS only,7.3032,5331.34,2.1048,1536.5,5.7024,4162.75
Enterprise,AWS,DLT Advanced Compute,r7a.32xlarge,128,1024,38.72,13.939,r7a.32xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,128,128,1048576,EBS only,9.7376,7108.45,2.1254,1551.54,6.8618,5009.11
Enterprise,AWS,DLT Advanced Compute,r7a.48xlarge,192,1536,58.08,20.909,r7a.48xlarge,r7a,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.7,AMD,AMD EPYC 9R14 Processor,AMD Turbo; AVX; AVX2; AVX512,192,192,1572864,EBS only,14.6064,10662.67,3.2881,2400.31,10.2926,7513.6
Enterprise,AWS,DLT Advanced Compute,r7i.large,2,16,0.56,0.202,r7i.large,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,2,1,16384,EBS only,0.1323,96.58,0.0502,36.65,0.1169,85.34
Enterprise,AWS,DLT Advanced Compute,r7i.xlarge,4,32,1.12,0.403,r7i.xlarge,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,4,2,32768,EBS only,0.2646,193.16,0.1001,73.07,0.2302,168.05
Enterprise,AWS,DLT Advanced Compute,r7i.2xlarge,8,64,2.24,0.806,r7i.2xlarge,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,8,4,65536,EBS only,0.5292,386.32,0.2029,148.12,0.4657,339.96
Enterprise,AWS,DLT Advanced Compute,r7i.4xlarge,16,128,4.48,1.613,r7i.4xlarge,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,16,8,131072,EBS only,1.0584,772.63,0.3971,289.88,0.9181,670.21
Enterprise,AWS,DLT Advanced Compute,r7i.8xlarge,32,256,8.96,3.226,r7i.8xlarge,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,32,16,262144,EBS only,2.1168,1545.26,0.5714,417.12,1.8395,1342.84
Enterprise,AWS,DLT Advanced Compute,r7i.12xlarge,48,384,13.44,4.838,r7i.12xlarge,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,48,24,393216,EBS only,3.1752,2317.9,1.1586,845.78,2.7928,2038.74
Enterprise,AWS,DLT Advanced Compute,r7i.16xlarge,64,512,17.92,6.451,r7i.16xlarge,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,64,32,524288,EBS only,4.2336,3090.53,1.1207,818.11,3.3674,2458.2
Enterprise,AWS,DLT Advanced Compute,r7i.24xlarge,96,768,26.88,9.677,r7i.24xlarge,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,96,48,786432,EBS only,6.3504,4635.79,1.8266,1333.42,5.5617,4060.04
Enterprise,AWS,DLT Advanced Compute,r7i.metal-24xl,96,768,26.88,9.677,r7i.metal-24xl,r7i,Memory optimized,us-east-1,US East (N. Virginia),AWS Region,North America,1,"on-demand, spot",x86_64,3.2,Intel,Intel Xeon Scalable (Sapphire Rapids),Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo; Intel AMX,96,48,786432,EBS only,6.3504,4635.79,1.7269,1260.64,5.2348,3821.4
